URL,Title,Location,Price,District,Area,Bedrooms,Bathrooms
https://aqarmap.com.eg/en/listing/6881746-for-rent-cairo-downtown-kasr-el-neel-kasr-al-nile-st/,شقه 300 متر 5 غرف بشارع قصر النيل الرئيسي لجميع الاغراض in Kasr Al Nile St. . Aqarmap,"Downtown - West El Bald
/
Kasr Al Nile St.","40,000 EGP/month",Kasr Al Nile St.,300 m²,5 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6881846-for-rent-cairo-new-cairo-compounds-hyde-park-park-corner-hyde-park/,semi furnished penthouse 3rooms for rent in Hyde Park New Cairo in Park Corner - Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
Park Corner - Hyde Park Compound","65,000 EGP/month",Park Corner - Hyde Park Compound,205 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879494-for-rent-sharqia-zagazig-el-kawmia/,Apartment in El Kawmia 185 M² Extra super lux For rent in El Kawmia . Aqarmap,"Zagazig
/
El Kawmia","16,000 EGP/month",El Kawmia,185 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880269-for-rent-cairo-new-cairo-el-narges-el-narges-1-badr-khan-ali-st/,دوبلكس 250 M² For rent in Badr-Khan Ali St. in Badr-Khan Ali St. . Aqarmap,"New Cairo - 5th Settlement
/
Badr-Khan Ali St.","40,000 EGP/month",Badr-Khan Ali St.,250 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6881600-for-rent-cairo-el-mohandesen-meet-oqbah-abd-el-aziz-gawish-st/,ستوديو فندقي للإيجار شارع عبد العزيز جاويش in Abd El Aziz Gawish St. . Aqarmap,"El Mohandeseen
/
Abd El Aziz Gawish St.","30,000 EGP/month",Abd El Aziz Gawish St.,65 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882587-for-rent-cairo-6th-of-october-mntq-fr-y-b-6-ktwbr/,Apartment For rent in Other Neighborhoods In 6th Of October in Other Neighborhoods In 6th Of October . Aqarmap,"6th of October
/
Other Neighborhoods In 6th Of October","23,000 EGP/month",Other Neighborhoods In 6th Of October,260 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6856395-for-rent-cairo-el-maadi-el-maadi-el-qadema/,سكني للإيجار فى المعادي القديمة in Old Maadi . Aqarmap,"El Maadi
/
Old Maadi","10,000 EGP/month",Old Maadi,120 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882427-for-rent-cairo-new-cairo-compounds-azad/,بنتهاوس للايجار الترا لوكس بالمطبخ والتكيفات في كمبوند ازاد. in Azad Compound - Tameer . Aqarmap,"New Cairo - 5th Settlement
/
Azad Compound - Tameer","68,000 EGP/month",Azad Compound - Tameer,210 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6881927-for-rent-cairo-new-cairo-compounds-cairo-festival-city-festival-living-cairo-festival-city/,"Apartment for rent, 2 master rooms With kitchen in Festival Living - Cairo Festival City Compound . Aqarmap","New Cairo - 5th Settlement
/
Festival Living - Cairo Festival City Compound","75,000 EGP/month",Festival Living - Cairo Festival City Compound,156 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6881228-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,semi furnished apartment with garden for rent in Compound Galleria Moon Valley New Cairo in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","40,000 EGP/month",Galleria Moon Valley Compound - Arabia,130 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6882531-for-rent-cairo-6th-of-october-mntq-fr-y-b-6-ktwbr/,Apartment For rent in Other Neighborhoods In 6th Of October in Other Neighborhoods In 6th Of October . Aqarmap,"6th of October
/
Other Neighborhoods In 6th Of October","7,000 EGP/month",Other Neighborhoods In 6th Of October,90 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6882296-for-rent-cairo-new-cairo-compounds-mivida-boulevard-mivida/,شقة بالمطبخ والتكيفات في بارسيل 10 للايجار في ميفيدا-التجمع الخامس. in Boulevard Residence Mivida . Aqarmap,"New Cairo - 5th Settlement
/
Boulevard Residence Mivida","65,000 EGP/month",Boulevard Residence Mivida,187 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6871288-for-rent-cairo-new-cairo-compounds-fifth-square/,Semi furnished Apartment 160m prime view rent Compound Fifth Square Al Marasem in Fifth Square Compound - AlMarasem . Aqarmap,"New Cairo - 5th Settlement
/
Fifth Square Compound - AlMarasem","34,000 EGP/month",Fifth Square Compound - AlMarasem,160 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6882522-for-rent-cairo-el-sheikh-zayed-city/,الشيخ زايد ستديو للايجار in El Sheikh Zayed . Aqarmap,"El Sheikh Zayed
/
El Sheikh Zayed","17,000 EGP/month",El Sheikh Zayed,60 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882095-for-rent-cairo-new-cairo-compounds-eastown-eastown-parks/,شقه للايجار باقل سعر فالماركت بالمطبخ والتكيفات في سوديك ايستاون . in Eastown Parks - Eastown Compound . Aqarmap,"New Cairo - 5th Settlement
/
Eastown Parks - Eastown Compound","50,000 EGP/month",Eastown Parks - Eastown Compound,156 m²,2 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6882542-for-rent-cairo-6th-of-october/,6اكتوبر ستديو للايجار in 6th of October . Aqarmap,"6th of October
/
6th of October","12,000 EGP/month",6th of October,35 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882504-for-rent-cairo-el-sheikh-zayed-city-mntq-fr-y-bmdyn-lshykh-zyd/,Apartment For rent in Other Neighborhoods In El Sheikh Zayed City in Other Neighborhoods In El Sheikh Zayed City . Aqarmap,"El Sheikh Zayed
/
Other Neighborhoods In El Sheikh Zayed City","35,000 EGP/month",Other Neighborhoods In El Sheikh Zayed City,204 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6882047-for-rent-cairo-el-sheikh-zayed-city-compounds-dh-drys/,شقه للايجار في الشبخ زايد كومباوند ذا ادريس in The Address Compound - Dorra . Aqarmap,"El Sheikh Zayed
/
The Address Compound - Dorra","50,000 EGP/month",The Address Compound - Dorra,80 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882161-for-rent-gharbia-tanta-lstd-stadium-rd/,سكني 100 M² For rent in Stadium Rd in Stadium Rd . Aqarmap,"Tanta
/
Stadium Rd","6,000 EGP/month",Stadium Rd,100 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882037-for-rent-cairo-new-cairo-compounds-eastown-eastown-parks/,شقه للايجار الترا لوكس بموقع مميز في سوديك ايستاون. in Eastown Parks - Eastown Compound . Aqarmap,"New Cairo - 5th Settlement
/
Eastown Parks - Eastown Compound","85,000 EGP/month",Eastown Parks - Eastown Compound,278 m²,3 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6607924-for-rent-cairo-el-abbasiya-ramsis-st/,شقة فاخرة للايجار السكني - العباسية in Ramsis St. . Aqarmap,"El Abbasiya
/
Ramsis St.","20,000 EGP/month",Ramsis St.,168 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6881248-for-rent-cairo-new-cairo-compounds-fifth-square/,with Best view Semi furnished Apartment 168m rent Fifth Square Al Marasem new cairo in Fifth Square Compound - AlMarasem . Aqarmap,"New Cairo - 5th Settlement
/
Fifth Square Compound - AlMarasem","36,000 EGP/month",Fifth Square Compound - AlMarasem,168 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878593-for-rent-cairo-new-cairo-compounds-mivida-mivida-business-park-emaar/,للايجار شقة 186م مطبخ وتكيفات فيو مميز فى ميفيدا in Mivida Business Park - Mivida Compound . Aqarmap,"New Cairo - 5th Settlement
/
Mivida Business Park - Mivida Compound","75,000 EGP/month",Mivida Business Park - Mivida Compound,186 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6881786-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-1st-eighth-neighborhood/,ستوديو For rent in Eighth Neighborhood in Eighth Neighborhood . Aqarmap,"6th of October
/
Eighth Neighborhood","5,500 EGP/month",Eighth Neighborhood,30 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6881779-for-rent-cairo-new-cairo-90th-street-south-teseen-st/,شقة بحديقة Extra super lux For rent in Southern 90th St. in Southern 90th St. . Aqarmap,"New Cairo - 5th Settlement
/
Southern 90th St.","25,000 EGP/month",Southern 90th St.,90 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6881238-for-rent-cairo-heliopolis-merryland-el-saada-st/,For rent - ستوديو 90 M² Extra super lux in El Saada St. . Aqarmap,"Heliopolis - Masr El Gedida
/
El Saada St.","20,000 EGP/month",El Saada St.,90 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882030-for-rent-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr-z-tower/,Apartment For rent in Z Tower - ZED El Sheikh Zayed Compound in Z Tower - ZED El Sheikh Zayed Compound . Aqarmap,"El Sheikh Zayed
/
Z Tower - ZED El Sheikh Zayed Compound","75,000 EGP/month",Z Tower - ZED El Sheikh Zayed Compound,211 m²,3 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6878127-for-rent-cairo-new-cairo-compounds-ninety-avenue/,شقه للايجار بالمطبخ والتكييفات بنانيتي افينيو in 90 Avenue Compound - Tabarak . Aqarmap,"New Cairo - 5th Settlement
/
90 Avenue Compound - Tabarak","60,000 EGP/month",90 Avenue Compound - Tabarak,185 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6881781-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-1st-al-maahad/,ستوديو For rent in El Maahad St. in El Maahad St. . Aqarmap,"6th of October
/
El Maahad St.","6,500 EGP/month",El Maahad St.,50 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6882001-for-rent-cairo-el-sheikh-zayed-city-compounds-rawdet-zayed/,Apartment For rent in Rawdet Zayed Compound - Al Moez Group in Rawdet Zayed Compound - Al Moez Group . Aqarmap,"El Sheikh Zayed
/
Rawdet Zayed Compound - Al Moez Group","28,000 EGP/month",Rawdet Zayed Compound - Al Moez Group,80 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878087-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,بنتهاوس 230م ببرايفت بول نص مفروش ايجار فى جالريا in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","60,000 EGP/month",Galleria Moon Valley Compound - Arabia,230 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6881747-for-rent-cairo-6th-of-october-compounds-garden-city-october/,Apartment For rent in Garden City Compound in Garden City Compound . Aqarmap,"6th of October
/
Garden City Compound","13,000 EGP/month",Garden City Compound,110 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6881882-for-rent-cairo-el-sheikh-zayed-city-compounds-kmbwnd-wyst-twn-swdyk/,Apartment For rent in Westown Compound - Sodic in Westown Compound - Sodic . Aqarmap,"El Sheikh Zayed
/
Westown Compound - Sodic","75,000 EGP/month",Westown Compound - Sodic,300 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6877982-for-rent-cairo-new-cairo-compounds-mountain-view-hyde-park/,بنتهاوس مفروش للايجار بماونتن فيو هايد بارك in Mountain View Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
Mountain View Hyde Park Compound","60,000 EGP/month",Mountain View Hyde Park Compound,220 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6881733-for-rent-cairo-6th-of-october-compounds-skn-msr/,Apartment For rent in Sakan Masr in Sakan Masr . Aqarmap,"6th of October
/
Sakan Masr","13,000 EGP/month",Sakan Masr,90 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6881857-for-rent-cairo-el-sheikh-zayed-city-mntq-fr-y-bmdyn-lshykh-zyd/,Apartment For rent in Other Neighborhoods In El Sheikh Zayed City in Other Neighborhoods In El Sheikh Zayed City . Aqarmap,"El Sheikh Zayed
/
Other Neighborhoods In El Sheikh Zayed City","14,000 EGP/month",Other Neighborhoods In El Sheikh Zayed City,98 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6881875-for-rent-cairo-el-sheikh-zayed-city/,شقه للايجار في الشبخ زايد الحي الاول in El Sheikh Zayed . Aqarmap,"El Sheikh Zayed
/
El Sheikh Zayed","10,000 EGP/month",El Sheikh Zayed,87 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6877982-for-rent-cairo-new-cairo-compounds-mountain-view-hyde-park/,بنتهاوس مفروش للايجار بماونتن فيو هايد بارك in Mountain View Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
Mountain View Hyde Park Compound","60,000 EGP/month",Mountain View Hyde Park Compound,220 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880497-for-rent-cairo-nasr-city-9th-zone-el-mohandes-ehab-ezat-st/,سكني For rent in El Mohandes Ehab Ezat St. in El Mohandes Ehab Ezat St. . Aqarmap,"Nasr City
/
El Mohandes Ehab Ezat St.","15,000 EGP/month",El Mohandes Ehab Ezat St.,165 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880540-for-rent-cairo-el-haram-el-lebeny/,Apartment For rent in El Magzar El Aly St. in El Lebeny . Aqarmap,"El Haram
/
El Lebeny","6,000 EGP/month",El Lebeny,150 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880326-for-rent-cairo-new-cairo-compounds-ninety-avenue/,Furnished apartment with garden 3rooms rent Compound 90 Avenue New Cairo in 90 Avenue Compound - Tabarak . Aqarmap,"New Cairo - 5th Settlement
/
90 Avenue Compound - Tabarak","77,000 EGP/month",90 Avenue Compound - Tabarak,165 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879329-for-rent-cairo-new-cairo-ganob-el-akadamiya-south-academy-g-lotfy-hassona-st/,Apartment 210 M² For rent in Lotfy Hassona St. in Lotfy Hassona St. . Aqarmap,"New Cairo - 5th Settlement
/
Lotfy Hassona St.","22,000 EGP/month",Lotfy Hassona St.,210 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6067292-for-rent-cairo-dokki-msdq/,Duplex For rent in Msadak in Msadak St. . Aqarmap,"Dokki
/
Msadak St.","50,000 EGP/month",Msadak St.,230 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879995-for-rent-cairo-new-cairo-el-kornfol-el-kornfol-9/,شقه للايجار200م سوبرلوكس في القرنفل9 فيلات التجمع الخامس كودL5071 in El Kornfol 9 . Aqarmap,"New Cairo - 5th Settlement
/
El Kornfol 9","25,000 EGP/month",El Kornfol 9,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879864-for-rent-cairo-new-cairo-el-banafsg-el-banafsag-villas/,شقه للايجار الترا سوبر لوكس بالبنفسج التجمع الاول in El Banafsag Villas . Aqarmap,"New Cairo - 5th Settlement
/
El Banafsag Villas","21,000 EGP/month",El Banafsag Villas,130 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879998-for-rent-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,شقة للإيجار في مدينتي B8 ، مساحة ٧٧ متر، تشطيب خاص in Madinaty - B 8 . Aqarmap,"New Cairo - 5th Settlement
/
Madinaty - B 8","25,000 EGP/month",Madinaty - B 8,77 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6878008-for-rent-cairo-new-cairo-compounds-mwn-ryzydns-lmrsm-llttwyr/,سكاي لوفت للايجار بالتكييفات في المراسم in Moon Residence - Al Marasem . Aqarmap,"New Cairo - 5th Settlement
/
Moon Residence - Al Marasem","35,000 EGP/month",Moon Residence - Al Marasem,135 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6880006-for-rent-cairo-new-cairo-compounds-kmbwnd-dh-fyldj-blm-hylz/,بنتهاوس 3 نوم للايجار مفروش في كمبوند ذا فيلدج بالم هيلز التجمع الخامس in The Village Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
The Village Compound - Palm Hills","70,000 EGP/month",The Village Compound - Palm Hills,200 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879324-for-rent-cairo-new-cairo-compounds-mountain-view-hyde-park/,Apartment Extra super lux For rent in Mountain View Hyde Park Compound in Mountain View Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
Mountain View Hyde Park Compound","35,000 EGP/month",Mountain View Hyde Park Compound,185 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880025-for-rent-cairo-new-cairo-south-investors-al-gezira-st/,Apartment For rent in El Gezira St. in El Gezira St. . Aqarmap,"New Cairo - 5th Settlement
/
El Gezira St.","17,000 EGP/month",El Gezira St.,180 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879825-for-rent-cairo-new-cairo-el-yassamin-el-yasmeen-7-rahim-square/,دوبلكس للايجار الاداري او السكني بفيلات الياسمين التجمع الاول in Rahim Square . Aqarmap,"New Cairo - 5th Settlement
/
Rahim Square","70,000 EGP/month",Rahim Square,340 m²,4 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6878043-for-rent-cairo-new-cairo-compounds-mwn-ryzydns-lmrsm-llttwyr/,شقه 250م بالتكييفات للايجار بالمراسم in Moon Residence - Al Marasem . Aqarmap,"New Cairo - 5th Settlement
/
Moon Residence - Al Marasem","50,000 EGP/month",Moon Residence - Al Marasem,250 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879924-for-rent-cairo-new-cairo-compounds-kmbwnd-fyldj-jyt-blm-hylz/,Furnished studio with garden rent in Village gate Palm Hills New Cairo in Village Gate Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
Village Gate Compound - Palm Hills","35,000 EGP/month",Village Gate Compound - Palm Hills,89 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6880113-for-rent-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,شقه 170م للايجار ب وان قطاميه in One Kattameya Compound - Morshedy Group . Aqarmap,"El Maadi
/
One Kattameya Compound - Morshedy Group","28,000 EGP/month",One Kattameya Compound - Morshedy Group,170 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6880005-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,Lowest price apartment 3rooms first use rent Galleria Moon Valley New Cairo in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","35,000 EGP/month",Galleria Moon Valley Compound - Arabia,152 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880260-for-rent-cairo-new-cairo-el-yassamin-el-yasmeen-1-samir-shehata-street/,Apartment 360 m for rent in Al Yasmin 1 in Samir Shehata Street . Aqarmap,"New Cairo - 5th Settlement
/
Samir Shehata Street","35,000 EGP/month",Samir Shehata Street,360 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6880025-for-rent-cairo-new-cairo-south-investors-al-gezira-st/,Apartment For rent in El Gezira St. in El Gezira St. . Aqarmap,"New Cairo - 5th Settlement
/
El Gezira St.","17,000 EGP/month",El Gezira St.,180 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879924-for-rent-cairo-new-cairo-compounds-kmbwnd-fyldj-jyt-blm-hylz/,Furnished studio with garden rent in Village gate Palm Hills New Cairo in Village Gate Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
Village Gate Compound - Palm Hills","35,000 EGP/month",Village Gate Compound - Palm Hills,89 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6879951-for-rent-cairo-al-zamalek/,Apartment 300 M² For rent In El Zamalek in El Zamalek . Aqarmap,"El Zamalek
/
El Zamalek","150,000 EGP/month",El Zamalek,300 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6880078-for-rent-cairo-el-haram-el-lebeny/,For rent - Apartment 150 M² Extra super lux in El Lebeny . Aqarmap,"El Haram
/
El Lebeny","6,000 EGP/month",El Lebeny,150 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879885-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,Semi-furnished apartment for rent in Galleria in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","65,000 EGP/month",Galleria Moon Valley Compound - Arabia,194 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879905-for-rent-alexandria-smouha-el-nasr-st/,Apartment 120 M² For rent in El-Nasr St. in El-Nasr St. . Aqarmap,"Smouha
/
El-Nasr St.","10,000 EGP/month",El-Nasr St.,120 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6879735-for-rent-cairo-new-cairo-lrhb-city-phase-5-ibn-al-haytham-st/,استديو مميز للايجار مفروش في الرحاب بقرب من بوابه ١٩ in Ibn Al-Haytham St. . Aqarmap,"New Cairo - 5th Settlement
/
Ibn Al-Haytham St.","40,000 EGP/month",Ibn Al-Haytham St.,70 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6879670-for-rent-cairo-nasr-city-tareq-el-nasr/,عماره 1 – جرين هيلز – مدينة نصر شقة للايجار in El Nasr Road . Aqarmap,"Nasr City
/
El Nasr Road","28,000 EGP/month",El Nasr Road,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879741-for-rent-cairo-new-cairo-el-yassamin-el-yasmeen-1-samir-shehata-street/,Apartment 200 M² Super lux in Samir Shehata Street in Samir Shehata Street . Aqarmap,"New Cairo - 5th Settlement
/
Samir Shehata Street","20,000 EGP/month",Samir Shehata Street,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880054-for-rent-cairo-new-cairo-compounds-kmbwnd-ldf-lwtny/,Apartment For rent in El Defaa El Watany Compound in El Defaa El Watany Compound . Aqarmap,"New Cairo - 5th Settlement
/
El Defaa El Watany Compound","17,000 EGP/month",El Defaa El Watany Compound,150 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6880005-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,Lowest price apartment 3rooms first use rent Galleria Moon Valley New Cairo in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","35,000 EGP/month",Galleria Moon Valley Compound - Arabia,152 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879805-for-rent-cairo-new-cairo-compounds-porto-cairo-mall/,Modern furnished studio for rent inPorto New Cairo in Porto Cairo Mall - Porto Group . Aqarmap,"New Cairo - 5th Settlement
/
Porto Cairo Mall - Porto Group","40,000 EGP/month",Porto Cairo Mall - Porto Group,50 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6879678-for-rent-cairo-new-cairo-dar-misr-dar-misr-el-andalous/,للايجار نصف مفروش بدار مصر الاندلس بالقرب من شارع التسعين الجنوبى in Dar Misr El Andalous . Aqarmap,"New Cairo - 5th Settlement
/
Dar Misr El Andalous","13,000 EGP/month",Dar Misr El Andalous,140 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879663-for-rent-cairo-new-cairo-el-choueifat-al-shouyfat-st/,شقه للايجار220م فيواجاردن سوبرلوكس حديث في الشويفات التجمع الخامس كودL5070 in El Choueifat St. . Aqarmap,"New Cairo - 5th Settlement
/
El Choueifat St.","35,000 EGP/month",El Choueifat St.,220 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879942-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,semi furnished with appliances penthouse 170m rent in Galleria Moon Valley New Cairo in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","45,000 EGP/month",Galleria Moon Valley Compound - Arabia,170 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879695-for-rent-cairo-new-cairo-el-lotus-lotus-south/,Apartment 200 M² For rent in Lotus South in Lotus South . Aqarmap,"New Cairo - 5th Settlement
/
Lotus South","25,000 EGP/month",Lotus South,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879888-for-rent-cairo-new-cairo-compounds-the-address-east/,Semi furnished Apartment 3rooms for rent in Compound Adress East New Cairo in The Address East Compound - Dorra . Aqarmap,"New Cairo - 5th Settlement
/
The Address East Compound - Dorra","25,000 EGP/month",The Address East Compound - Dorra,145 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879819-for-rent-cairo-new-cairo-compounds-kmbwnd-dh-fyldj-blm-hylz/,Furnished studio with garden rent in The Village Palm Hills New Cairo in The Village Compound - Palm Hills . Aqarmap,"New Cairo - 5th Settlement
/
The Village Compound - Palm Hills","33,000 EGP/month",The Village Compound - Palm Hills,89 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6879762-for-rent-cairo-new-cairo-compounds-fifth-square/,Best Apartment with AC For Rent Compound Fifth Square Al Marasem new cairo in Fifth Square Compound - AlMarasem . Aqarmap,"New Cairo - 5th Settlement
/
Fifth Square Compound - AlMarasem","30,000 EGP/month",Fifth Square Compound - AlMarasem,150 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6863626-for-rent-cairo-new-cairo-compounds-cairo-new-cairo-compounds-regents-park/,Semi furnished with appliances Apartment 3rooms first use rent Regents Park New Cairo in Regents Park Compound - Al Dawlia . Aqarmap,"New Cairo - 5th Settlement
/
Regents Park Compound - Al Dawlia","60,000 EGP/month",Regents Park Compound - Al Dawlia,188 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874643-for-rent-cairo-new-cairo-llwts-ljdyd/,شقة للإيجار في اللوتس الجديدة – التجمع الخامس in New Lotus . Aqarmap,"New Cairo - 5th Settlement
/
New Lotus","23,000 EGP/month",New Lotus,190 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6880381-for-rent-cairo-nasr-city-mostafa-el-nahaas-st/,Apartment 85 M² For rent in Mostafa El Nahaas St. in Mostafa El Nahaas St. . Aqarmap,"Nasr City
/
Mostafa El Nahaas St.","15,000 EGP/month",Mostafa El Nahaas St.,85 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6867269-for-rent-cairo-el-haram-el-rimaya/,For rent - Apartment 260 M² Extra super lux in El Remaya in El Remaya . Aqarmap,"El Haram
/
El Remaya","17,000 EGP/month",El Remaya,260 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6879796-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-3rd-al-hay-al-thalith-st/,Apartment 200 M² For rent in El Hay El Thalith St. in El Hay El Thalith St. . Aqarmap,"6th of October
/
El Hay El Thalith St.","15,000 EGP/month",El Hay El Thalith St.,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6879752-for-rent-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,Apartment 175 M² Super lux in Stone Residence - PRE in Stone Residence - PRE . Aqarmap,"New Cairo - 5th Settlement
/
Stone Residence - PRE","40,000 EGP/month",Stone Residence - PRE,175 m²,3 rooms,2 bathroom
